Date,Close Price,Volume
2023-08-09,29428.1,12722.06
2023-08-10,29403.56,10550.47
2023-08-11,29417.08,3495.96
2023-08-12,29281.55,3928.8
2023-08-13,29409.22,12333.02
2023-08-14,29171.23,10214.85
2023-08-15,28702.8,16506.96
2023-08-16,26629.67,50603.71
2023-08-17,26049.69,33853.32
2023-08-18,26095.8,10190.62
2023-08-19,26191.01,7358.66
2023-08-20,26126.18,16512.71
2023-08-21,26043.01,19880.36
2023-08-22,26429.4,25584.15
2023-08-23,26166.22,17135.14
2023-08-24,26051.29,18808.91
2023-08-25,26010.35,3572.84
2023-08-26,26091.32,4137.97
2023-08-27,26106.0,11633.38
2023-08-28,27724.41,39870.36
2023-08-29,27305.41,19031.6
2023-08-30,25937.29,27850.06
2023-08-31,25798.79,24807.18
2023-09-01,25868.56,7017.96
2023-09-02,25971.37,6190.05
2023-09-03,25816.24,8832.41
2023-09-04,25785.01,10888.31
2023-09-05,25751.71,15183.61
2023-09-06,26264.75,18952.45
2023-09-07,25907.13,18556.34
2023-09-08,25898.41,4094.4
2023-09-09,25833.67,8434.22
2023-09-10,25157.07,24481.75
2023-09-11,25840.34,36111.44
2023-09-12,26227.49,18955.32
2023-09-13,26533.66,24488.8
2023-09-14,26605.49,17339.0
2023-09-15,26569.13,7062.9
2023-09-16,26533.12,5698.34
2023-09-17,26767.82,29536.95
2023-09-18,27219.02,24703.82
2023-09-19,27126.4,21439.58
2023-09-20,26567.47,20948.1
2023-09-21,26583.16,15354.82
2023-09-22,26585.41,5251.29
2023-09-23,26261.44,9848.35
2023-09-24,26297.93,19804.27
2023-09-25,26212.59,12902.09
2023-09-26,26360.2,24188.11
2023-09-27,27027.2,30832.51
2023-09-28,26909.4,21721.72
2023-09-29,26964.27,7260.78
2023-09-30,27994.51,16861.15
2023-10-01,27507.22,42701.42
2023-10-02,27428.66,22621.25
2023-10-03,27789.8,18061.23
2023-10-04,27414.59,25127.82
2023-10-05,27946.61,25278.57
2023-10-06,27973.69,7351.08
2023-10-07,27933.57,8547.03
2023-10-08,27598.77,21887.87
2023-10-09,27395.4,18600.95
2023-10-10,26871.21,30496.51
2023-10-11,26756.23,16400.37
2023-10-12,26862.9,18507.04
2023-10-13,26854.52,5865.21
2023-10-14,27177.41,10978.68
2023-10-15,28518.37,66720.48
2023-10-16,28409.46,26038.83
2023-10-17,28328.07,23999.55
2023-10-18,28733.78,25550.36
2023-10-19,29684.37,42016.08
2023-10-20,29924.08,15637.83
2023-10-21,30001.44,13845.91
2023-10-22,33084.08,73249.41
2023-10-23,33923.52,75112.67
2023-10-24,34503.4,43002.87
2023-10-25,34157.06,36463.09
2023-10-26,33907.7,30792.41
2023-10-27,34090.05,10888.97
2023-10-28,34535.38,13639.48
2023-10-29,34494.56,23948.89
2023-10-30,34657.73,21982.74
2023-10-31,35439.76,34274.26
2023-11-01,34947.15,31205.25
2023-11-02,34732.28,27811.97
2023-11-03,35086.09,10840.41
2023-11-04,35039.47,15210.52
2023-11-05,35054.59,17520.44
2023-11-06,35421.85,28810.78
2023-11-07,35638.33,26404.64
2023-11-08,36704.14,62530.57
2023-11-09,37321.51,32545.3
2023-11-10,37142.22,14920.5
2023-11-11,37079.76,9320.87
2023-11-12,36482.51,24368.53
2023-11-13,35551.21,33896.65
2023-11-14,37884.19,39005.98
2023-11-15,36162.42,38917.77
2023-11-16,36626.32,28253.69
2023-11-17,36591.19,8649.03
2023-11-18,37388.64,11668.93
2023-11-19,37476.66,31117.45
2023-11-20,35758.72,42793.3
2023-11-21,37424.2,36262.61
2023-11-22,37299.18,16793.76
2023-11-23,37737.05,34951.5
2023-11-24,37801.92,8271.55
2023-11-25,37460.21,12751.26
2023-11-26,37246.29,24674.21
2023-11-27,37836.63,33506.06
2023-11-28,37861.9,27433.75
2023-11-29,37729.58,16874.61
2023-11-30,38699.84,32942.59
2023-12-01,39469.35,17299.38
2023-12-02,39980.93,16087.63
2023-12-03,41984.41,48574.89
2023-12-04,44089.06,52083.86
2023-12-05,43771.01,39080.76
2023-12-06,43285.02,30381.14
2023-12-07,44186.18,29502.75
2023-12-08,43723.0,15066.31
2023-12-09,43791.67,11497.59
2023-12-10,41235.58,58689.61
2023-12-11,41472.94,31480.37
2023-12-12,42887.55,36203.68
2023-12-13,43030.6,34166.34
2023-12-14,41939.16,25157.34
2023-12-15,42243.26,13495.73
2023-12-16,41349.42,18460.88
2023-12-17,42650.27,32860.71
2023-12-18,42268.08,30940.15
2023-12-19,43669.91,41481.09
2023-12-20,43875.01,29872.95
2023-12-21,44008.04,24740.39
2023-12-22,43732.75,10973.31
2023-12-23,43023.12,14281.15
2023-12-24,43593.79,14747.02
2023-12-25,42517.32,30529.57
2023-12-26,43469.34,27420.29
2023-12-27,42588.94,29112.04
2023-12-28,42073.59,34268.41
2023-12-29,42146.03,21511.57
2023-12-30,42280.14,21509.24
2023-12-31,44197.61,19499.59
2024-01-01,44970.34,57443.36
2024-01-02,42854.08,82056.19
2024-01-03,44194.38,49538.94
2024-01-04,44178.89,54169.3
2024-01-05,43988.33,16352.13
2024-01-06,43950.84,20056.41
2024-01-07,46988.14,66057.64
2024-01-08,46123.0,66281.93
2024-01-09,46667.48,80226.64
2024-01-10,46353.15,77548.89
2024-01-11,42776.42,87031.78
2024-01-12,42839.19,23024.72
2024-01-13,41704.39,21730.6
2024-01-14,42491.26,24561.1
2024-01-15,43130.88,36429.24
2024-01-16,42739.27,32911.24
2024-01-17,41286.68,45180.42
2024-01-18,41625.47,45191.13
2024-01-19,41677.08,13096.14
2024-01-20,41570.17,9176.94
2024-01-21,39523.63,56109.4
2024-01-22,39876.44,46007.49
2024-01-23,40078.62,37009.85
2024-01-24,39941.74,29183.88
2024-01-25,41816.55,42739.48
2024-01-26,42124.02,10632.46
2024-01-27,42028.92,16615.66
2024-01-28,43302.28,27783.74
2024-01-29,42943.64,34500.06
2024-01-30,42555.08,39491.24
2024-01-31,43073.2,29018.49
2024-02-01,43181.71,26779.09
2024-02-02,42999.52,7556.6
2024-02-03,42570.21,9589.32
2024-02-04,42664.56,24867.17
2024-02-05,43091.51,22482.95
2024-02-06,44339.04,30331.77
2024-02-07,45304.61,39654.68
2024-02-08,47154.23,50590.41
2024-02-09,47768.12,16452.46
2024-02-10,48311.16,19858.95
2024-02-11,49942.97,47112.86
2024-02-12,49733.11,42027.05
2024-02-13,51844.19,43948.58
2024-02-14,51934.57,42990.13
2024-02-15,52163.28,32295.2
2024-02-16,51668.78,17696.94
2024-02-17,52139.33,14716.3
2024-02-18,51781.22,18980.36
2024-02-19,52269.59,39504.32
2024-02-20,51854.36,32665.42
2024-02-21,51263.67,30501.44
2024-02-22,50744.07,26365.93
2024-02-23,51574.61,10707.22
2024-02-24,51727.63,12394.68
2024-02-25,54518.58,47961.27
2024-02-26,57071.6,62683.92
2024-02-27,62507.1,102181.72
2024-02-28,61179.58,84709.08
2024-02-29,62431.25,52747.33
2024-03-01,62038.39,20264.53
2024-03-02,63149.43,20301.48
2024-03-03,68338.64,79177.16
2024-03-04,63804.11,126873.13
2024-03-05,66115.57,68031.77
2024-03-06,66928.15,41800.64
2024-03-07,68269.39,59361.92
2024-03-08,68446.32,16947.1
2024-03-09,69023.53,27686.99
2024-03-10,72095.86,62709.74
2024-03-11,71449.5,58546.01
2024-03-12,73118.09,41314.41
2024-03-13,71366.96,60699.01
2024-03-14,69497.39,73358.94
2024-03-15,65260.55,33956.52
2024-03-16,68364.45,29362.49
2024-03-17,67609.44,38542.52
2024-03-18,61924.02,75848.91
2024-03-19,67857.3,69671.19
2024-03-20,65493.22,38234.75
2024-03-21,63816.99,37343.35
2024-03-22,64004.42,19360.47
2024-03-23,67208.33,19120.87
2024-03-24,69892.26,46100.6
2024-03-25,69990.22,32990.33
2024-03-26,69434.46,40450.72
2024-03-27,70789.57,31346.01
2024-03-28,69903.72,17382.89
2024-03-29,69629.99,7371.14
2024-03-30,71312.91,10567.65
2024-03-31,69686.37,28892.19
2024-04-01,65466.81,48905.67
2024-04-02,65986.11,27792.87
2024-04-03,68523.79,36673.5
2024-04-04,67860.53,32904.8
2024-04-05,68913.79,11314.76
2024-04-06,69357.32,13691.75
2024-04-07,71629.36,36459.33
2024-04-08,69129.48,34538.71
2024-04-09,70628.54,37142.44
2024-04-10,70026.43,24988.45
2024-04-11,67158.3,49331.17
2024-04-12,64021.36,56915.71
2024-04-13,65765.64,40968.04
2024-04-14,63447.27,40978.19
2024-04-15,63824.7,35542.55
2024-04-16,61283.74,41504.19
2024-04-17,63511.2,31452.84
2024-04-18,63848.26,46058.39
2024-04-19,64979.21,13464.03
2024-04-20,64955.82,13150.64
2024-04-21,66854.24,22839.75
2024-04-22,66415.06,17575.6
2024-04-23,64263.95,28785.93
2024-04-24,64488.49,26730.52
2024-04-25,63750.63,19914.4
2024-04-26,63434.44,12684.85
2024-04-27,63111.34,10104.62
2024-04-28,63847.54,21849.86
2024-04-29,60633.97,41212.82
2024-04-30,58277.44,52053.76
2024-05-01,59083.85,29471.89
2024-05-02,62917.45,35180.41
2024-05-03,63904.51,16206.9
2024-05-04,64037.5,12595.62
2024-05-05,63168.44,24082.55
2024-05-06,62323.36,20907.17
2024-05-07,61179.81,18593.4
2024-05-08,63077.18,18440.55
2024-05-09,60790.82,25390.35
2024-05-10,60823.19,8298.11
2024-05-11,61459.22,8214.5
2024-05-12,62932.29,21250.01
2024-05-13,61548.48,26392.04
2024-05-14,66245.16,40708.36
2024-05-15,65250.53,24275.96
2024-05-16,67051.35,23340.48
2024-05-17,66927.56,8752.24
2024-05-18,66268.25,9725.64
2024-05-19,71430.23,38260.49
2024-05-20,70141.17,30747.6
2024-05-21,69123.56,22981.44
2024-05-22,67946.35,28168.79
2024-05-23,68548.33,18239.62
2024-05-24,69288.95,5972.0
2024-05-25,68488.29,5502.87
2024-05-26,69386.83,13110.64
2024-05-27,68330.84,22223.83
2024-05-28,67576.81,16353.37
2024-05-29,68346.19,20828.64
2024-05-30,67482.25,19922.04
2024-05-31,67721.6,4400.74
2024-06-01,67738.74,6731.43
2024-06-02,68799.6,22783.46
2024-06-03,70548.51,29746.55
2024-06-04,71117.68,21737.62
2024-06-05,70772.35,16078.4
2024-06-06,69330.51,28318.21
2024-06-07,69303.58,5753.02
2024-06-08,69639.42,5137.66
2024-06-09,69505.57,12116.49
2024-06-10,67319.41,31800.9
2024-06-11,68247.0,31159.85
2024-06-12,66742.54,23051.5
2024-06-13,66006.13,24684.72
2024-06-14,66188.81,6139.62
2024-06-15,66631.59,6512.06
2024-06-16,66481.73,28974.78
2024-06-17,65158.02,35263.17
2024-06-18,64950.82,13478.88
2024-06-19,64847.89,22559.77
2024-06-20,64119.34,22310.94
2024-06-21,64250.18,5570.5
2024-06-22,63181.02,6504.7
2024-06-23,60270.95,48177.24
2024-06-24,61796.56,31697.13
2024-06-25,60824.43,23423.63
2024-06-26,61630.1,22562.67
2024-06-27,60324.3,24288.31
2024-06-28,60905.3,9214.26
2024-06-29,62685.88,12626.61
2024-06-30,62841.27,25708.72
2024-07-01,62044.48,20510.77
2024-07-02,60157.2,27365.92
2024-07-03,57041.11,40351.82
2024-07-04,56646.24,57490.15
2024-07-05,58255.65,18766.95
2024-07-06,55866.6,18402.28
2024-07-07,56709.76,43439.51
2024-07-08,58047.2,29452.6
2024-07-09,57725.78,28064.27
2024-07-10,57348.75,29764.17
2024-07-11,57913.68,27242.71
2024-07-12,59231.06,13963.3
2024-07-13,60818.77,20080.87
2024-07-14,64765.55,43679.34
2024-07-15,65087.61,38850.8
2024-07-16,64096.64,28170.64
2024-07-17,63981.43,21904.27
2024-07-18,66708.49,33756.81
2024-07-19,67163.86,12566.25
2024-07-20,68176.98,18123.31
2024-07-21,67567.71,26712.99
2024-07-22,65939.83,29465.67
2024-07-23,65375.53,21576.01
2024-07-24,65794.0,29473.48
2024-07-25,67925.17,24567.97
2024-07-26,67904.55,26420.73
2024-07-27,68252.75,11980.7
2024-07-28,66782.78,33524.03
2024-07-29,66180.04,24376.6
2024-07-30,64633.35,23383.14
